f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
1020.0 	 0.010394850957433036 	 51.41382108921399 	 0.031923985623914415 	 -17.719647809403362
1021.0 	 0.010518757547239795 	 50.86679470016072 	 0.03146175405229102 	 -20.15482762015724
1022.0 	 0.01064451769362798 	 50.30720485891899 	 0.030959723389389994 	 -22.51411494033809
1023.0 	 0.010772124249102916 	 49.73472340657813 	 0.030424861089364527 	 -24.79339141806822
1024.0 	 0.010901565556949454 	 49.1490171559857 	 0.02986388065796237 	 -26.989822168968924
1025.0 	 0.01103282500925997 	 48.54974837357549 	 0.02928309172803686 	 -29.101745506486612
1026.0 	 0.01116588057645832 	 47.936575341916146 	 0.02868829440950571 	 -31.128541465310093
1027.0 	 0.011300704308043506 	 47.30915301060263 	 0.028084714403903685 	 -33.07048979745397
1028.0 	 0.01143726180459147 	 46.667133743477414 	 0.02747697319125887 	 -34.928626279273715
1029.0 	 0.011575511661433033 	 46.01016817049682 	 0.026869086568691584 	 -36.704604090653156
1030.0 	 0.01171540488488255 	 45.337906152816245 	 0.02626448469712457 	 -38.40056499791399
1031.0 	 0.011856884282429035 	 44.64999786985541 	 0.02566604731172303 	 -40.01902327209487
1032.0 	 0.01199988382893102 	 43.946095037182864 	 0.025076148612289587 	 -41.56276379707942
1033.0 	 0.01214432801158143 	 43.225852264018116 	 0.02449670736291889 	 -43.03475469192357
1034.0 	 0.012290131157239849 	 42.48892855894656 	 0.023929238747418584 	 -44.438073967686634
1035.0 	 0.01243719674666805 	 41.73498899205864 	 0.023374905455945737 	 -45.77584921497292
1036.0 	 0.012585416721255658 	 40.963706521116166 	 0.022834566271401725 	 -47.051209018429134
1037.0 	 0.012734670788984657 	 40.174763988489104 	 0.022308821065883687 	 -48.26724466312591
1038.0 	 0.012884825737652353 	 39.36785629444479 	 0.021798051612926892 	 -49.42698068576967
1039.0 	 0.013035734764742762 	 38.54269275087743 	 0.021302457986815616 	 -50.53335289036226
1040.0 	 0.013187236834792001 	 37.69899961770306 	 0.020822090577201687 	 -51.58919256168133
1041.0 	 0.01333915607661597 	 36.83652282185944 	 0.020356877917640192 	 -52.59721574758632
1042.0 	 0.01349130123432747 	 35.95503085612715 	 0.019906650630734074 	 -53.56001662641249
1043.0 	 0.01364346518762893 	 35.05431785178718 	 0.0194711618477907 	 -54.48006411795289
1044.0 	 0.01379542455837964 	 34.13420681543526 	 0.019050104481460866 	 -55.35970102925006
1045.0 	 0.01394693942184438 	 33.1945530160777 	 0.01864312572690348 	 -56.20114514614861
1046.0 	 0.01409775314226681 	 32.23524750394229 	 0.018249839149041235 	 -57.00649178688799
1047.0 	 0.014247592353395918 	 31.256220737284924 	 0.017869834686640405 	 -57.777717424876904
1048.0 	 0.014396167105240451 	 30.257446287901754 	 0.01750268687265797 	 -58.51668406495943
1049.0 	 0.014543171198537737 	 29.238944590150265 	 0.017147961537569298 	 -59.22514412217361
1050.0 	 0.014688282728099059 	 28.20078669214674 	 0.016805221230198446 	 -59.904745605639505
1051.0 	 0.014831164855230058 	 27.143097961591476 	 0.016474029560147155 	 -60.55703745425399
1052.0 	 0.014971466827725405 	 26.06606169253965 	 0.016153954637941184 	 -61.183474906726836
1053.0 	 0.015108825263410543 	 24.9699225536137 	 0.015844571763808442 	 -61.78542481744184
1054.0 	 0.015242865709781221 	 23.854989812871338 	 0.01554546549363972 	 -62.36417085282808
1055.0 	 0.015373204487925535 	 22.721640270089907 	 0.015256231191080907 	 -62.92091852136878
1056.0 	 0.015499450823594482 	 21.570320823876422 	 0.014976476157682826 	 -63.45680000492732
1057.0 	 0.01562120926204362 	 20.401550599087088 	 0.01470582041837117 	 -63.972878770443465
1058.0 	 0.01573808235618455 	 19.215922559816295 	 0.014443897226942032 	 -64.47015394986578
1059.0 	 0.015849673609794824 	 18.014104534997625 	 0.014190353345598304 	 -64.94956448292831
1060.0 	 0.015955590649238988 	 16.796839587654034 	 0.013944849143474394 	 -65.41199302247905
1061.0 	 0.01605544858860537 	 15.564945665245022 	 0.013707058551439706 	 -65.85826960584886
1062.0 	 0.016148873544674758 	 14.319314477476082 	 0.013476668904025093 	 -66.28917509849542
1063.0 	 0.016235506250065954 	 13.060909559345513 	 0.013253380693902781 	 -66.70544441808853
1064.0 	 0.016315005705635544 	 11.790763491003693 	 0.013036907259818159 	 -67.1077695484999
1065.0 	 0.016387052807144496 	 10.509974261939037 	 0.012826974425084825 	 -67.49680235396427
1066.0 	 0.0164513538767298 	 9.21970078471615 	 0.012623320100597725 	 -67.87315720410768
1067.0 	 0.016507644027184697 	 7.9211575824688945 	 0.012425693863692 	 -68.23741342068121
1068.0 	 0.016555690286740553 	 6.615608693998044 	 0.012233856521994265 	 -68.59011755677034
1069.0 	 0.016595294414151373 	 5.304360859939958 	 0.012047579669605814 	 -68.9317855190241
1070.0 	 0.016626295338492338 	 3.988756072317436 	 0.011866645241463015 	 -69.26290454311129
1071.0 	 0.016648571165152292 	 2.670163587079704 	 0.011690845070486363 	 -69.58393503219983
1072.0 	 0.016662040698851372 	 1.349971514264547 	 0.011519980451114825 	 -69.89531226779367
1073.0 	 0.016666664445841386 	 0.02957811250157141 	 0.011353861711988851 	 -70.19744800176993
1074.0 	 0.016662445070325306 	 -1.2896170768315702 	 0.011192307799863051 	 -70.49073193795752
1075.0 	 0.016649427294044873 	 -2.6062221157797847 	 0.011035145876273036 	 -70.77553311109284
1076.0 	 0.016627697242349842 	 -3.918861435690089 	 0.010882210928028678 	 -71.0522011704921
1077.0 	 0.01659738125426915 	 -5.226184345717048 	 0.010733345392240487 	 -71.32106757529615
1078.0 	 0.01655864418755419 	 -6.526873154381397 	 0.010588398796291516 	 -71.58244670767913
1079.0 	 0.01651168726180642 	 -7.819650785736178 	 0.010447227412932185 	 -71.83663690996725
1080.0 	 0.016456745493165816 	 -9.103287785939058 	 0.010309693930488866 	 -72.08392145119491
1081.0 	 0.016394084782261696 	 -10.376608632740643 	 0.010175667138031667 	 -72.3245694282247
1082.0 	 0.01632399872297598 	 -11.638497278878255 	 0.010045021625233198 	 -72.55883660618689
1083.0 	 0.016246805202935654 	 -12.887901879838717 	 0.009917637496563873 	 -72.7869662026428
1084.0 	 0.016162842867562872 	 -14.123838676157812 	 0.009793400099406078 	 -73.0091896195498
1085.0 	 0.016072467518108802 	 -15.345395019671223 	 0.009672199765622702 	 -73.2257271268018
1086.0 	 0.01597604851062621 	 -16.551731551257504 	 0.009553931566084584 	 -73.43678850083577
1087.0 	 0.01587396521761278 	 -17.742083554111286 	 0.00943849507764133 	 -73.64257362153302
1088.0 	 0.015766603607452523 	 -18.915761521025935 	 0.009325794162010199 	 -73.84327303039953
1089.0 	 0.015654352989186562 	 -20.072150986289223 	 0.009215736756054357 	 -74.03906845278573
1090.0 	 0.015537602961948812 	 -21.210711682432876 	 0.00910823467292525 	 -74.23013328669708
